num,start,end,script
166,00:11:09.168,00:11:13.505,"['We', ""didn't"", 'run', 'out', 'of', 'television', 'screens', 'and', 'planes.', 'We', 'ran', 'out', 'of', 'food.']"
167,00:11:13.840,00:11:17.301,"['The', 'world', 'needs', 'farmers.', 'Good', 'farmers,', 'like', 'you.']"
168,00:11:17.468,00:11:19.846,"['-And', 'Tom.', '-Uneducated', 'farmers.']"
169,00:11:20.763,00:11:24.683,"[""We're"", 'a', 'caretaker', 'generation,', 'Coop.', 'And', 'things', 'are', 'getting', 'better.']"
170,00:11:24.851,00:11:26.518,"['-Maybe', 'your', 'grandkids', 'will', 'get', 'to', 'be', 'engin--']"
171,00:11:26.602,00:11:28.270,"['-Are', 'we', 'done', 'here,', 'sir?']"
172,00:11:29.271,00:11:30.356,['No.']
173,00:11:31.190,00:11:33.359,"['Miss', ""Hanley's"", 'here', 'to', 'talk', 'about', 'Murph.']"
174,00:11:33.692,00:11:36.195,"['HANLEY:', 'Murph', 'is', 'a', 'great', 'kid.', ""She's"", 'really', 'bright.']"
175,00:11:36.362,00:11:38.655,"['But', ""she's"", 'been', 'having', 'a', 'little', 'trouble', 'lately.']"
176,00:11:38.823,00:11:42.201,"['She', 'brought', 'this', 'in', 'to', 'show', 'the', 'students.', 'The', 'section', 'on', 'the', 'lunar', 'landings.']"
177,00:11:42.368,00:11:44.871,"['Yeah,', ""it's"", 'one', 'of', 'my', 'old', 'textbooks.']"
178,00:11:45.329,00:11:47.331,"['She', 'always', 'loved', 'the', 'pictures.']"
179,00:11:47.498,00:11:51.210,"[""It's"", 'an', 'old', 'federal', 'textbook.', ""We've"", 'replaced', 'them', 'with', 'the', 'corrected', 'versions.']"
180,00:11:51.377,00:11:52.378,['Corrected?']
181,00:11:52.544,00:11:56.715,"['Explaining', 'how', 'the', 'Apollo', 'missions', 'were', 'faked', 'to', 'bankrupt', 'the', 'Soviet', 'Union.']"
182,00:12:03.389,00:12:05.391,"['You', ""don't"", 'believe', 'we', 'went', 'to', 'the', 'moon?']"
183,00:12:06.517,00:12:08.519,"['It', 'was', 'a', 'brilliant', 'piece', 'of', 'propaganda.']"
184,00:12:08.685,00:12:11.522,"['The', 'Soviets', 'bankrupted', 'themselves', 'pouring', 'resources...']"
185,00:12:11.688,00:12:13.900,"['...into', 'rockets', 'and', 'other', 'useless', 'machines.']"
186,00:12:14.066,00:12:15.192,"['""Useless', 'machines.""']"
187,00:12:15.359,00:12:17.194,"['If', 'we', ""don't"", 'want', 'a', 'repeat', 'of', 'the', 'excess']"
188,00:12:17.278,00:12:19.405,"['and', 'wastefulness', 'of', 'the', '20th', 'century,', 'then...']"
189,00:12:19.571,00:12:23.409,"['...we', 'need', 'to', 'teach', 'our', 'kids', 'about', 'this', 'planet,', 'not', 'tales', 'of', 'leaving', 'it.']"
190,00:12:24.243,00:12:28.247,"['One', 'of', 'those', 'useless', 'machines', 'they', 'used', 'to', 'make', 'was', 'called', 'an', 'MRI.']"
191,00:12:28.580,00:12:31.918,"['If', 'we', 'had', 'any', 'of', 'those', 'left,', 'the', 'doctors', ""would've"", 'been', 'able', 'to', 'find...']"
192,00:12:32.084,00:12:35.880,"['...the', 'cyst', 'in', 'my', ""wife's"", 'brain', 'before', 'she', 'died', 'instead', 'of', 'afterwards.']"
193,00:12:36.047,00:12:39.091,"['Then', ""she'd"", 'have', 'been', 'the', 'one', 'listening', 'to', 'this', 'instead', 'of', 'me...']"
194,00:12:39.258,00:12:42.386,"['...which', 'would', 'have', 'been', 'a', 'good', 'thing,', 'because', 'she', 'was', 'always...']"
195,00:12:42.929,00:12:44.430,"['...the', 'calmer', 'one.']"
196,00:12:45.097,00:12:47.224,"[""I'm"", 'sorry', 'about', 'your', 'wife,', 'Mr.', 'Cooper.']"
197,00:12:48.434,00:12:52.104,"['But', 'Murph', 'got', 'into', 'a', 'fistfight', 'with', 'several', 'of', 'her', 'classmates', 'over', 'this...']"
198,00:12:52.271,00:12:53.940,"['...Apollo', 'nonsense.']"
199,00:12:54.106,00:12:56.608,"['So', 'we', 'thought', 'it', 'best', 'to', 'bring', 'you', 'in', 'and', 'see', 'what', 'ideas...']"
200,00:12:56.775,00:12:59.445,"['...you', 'might', 'have', 'for', 'dealing', 'with', 'her', 'behavior', 'on', 'the', 'home', 'front.']"
201,00:13:00.612,00:13:03.699,"['Yeah,', 'you', 'know', 'what?', 'Um,', ""there's"", 'a', 'game', 'tomorrow', 'night.']"
202,00:13:03.866,00:13:05.952,"[""She's"", 'going', 'through', 'a', 'bit', 'of', 'a', 'baseball', 'phase.']"
203,00:13:06.118,00:13:10.372,"['Her', 'favorite', 'team', 'is', 'playing.', ""There's"", 'gonna', 'be', 'candy', 'and', 'soda', 'and....']"
204,00:13:13.459,00:13:15.294,"['I', 'think', ""I'll"", 'take', 'her', 'to', 'that.']"
206,00:13:20.632,00:13:21.884,"[""How'd"", 'it', 'go?']"
207,00:13:22.801,00:13:24.636,"['I', 'got', 'you', 'suspended.']"
209,00:13:28.140,00:13:29.308,"['This', 'is', 'Cooper.', 'Go.']"
210,00:13:29.475,00:13:32.311,"['Coop,', 'those', 'combines', 'you', 'rebuilt', 'went', 'haywire.']"
211,00:13:32.478,00:13:34.646,"['Just', 'reset', 'the', 'controllers.']"
212,00:13:34.981,00:13:37.649,"['I', 'did', 'that.', 'Now', 'you', 'should', 'come', 'take', 'a', 'look.']"
