words,counts
sand,1
salute,1
wakes,1
script,1
seriously,1
scrolls,1
sensitive,1
vines,1
violation,1
sends,1
violence,1
vo,1
volatile,1
vote,1
voyage,1
seeds,1
vroom,1
wad,1
secretary,1
secret,1
seconds,1
waiting,1
waits,1
searching,1
searches,1
scurry,1
scuffed,1
salary,1
safest,1
safely,1
rust,1
weasels,1
rhinowitz,1
rhinos,1
review,1
revels,1
wednesdays,1
rev,1
week,1
weeping,1
reunion,1
returned,1
return,1
retreat,1
resuming,1
welcomed,1
resources,1
resign,1
residential,1
residence,1
reserve,1
resell,1
rhythmic,1
rich,1
rickety,1
rrrgh,1
rushes,1
ruses,1
ward,1
wasted,1
rumbling,1
waterworks,1
ruled,1
ruined,1
rugs,1
rpm,1
ripped,1
rows,1
row,1
rounds,1
rope,1
roof,1
waving,1
robbed,1
roads,1
river,1
separate,1
serve,1
smirks,1
skids,1
unpacking,1
sizzles,1
size,1
sizable,1
sixty,1
situation,1
unrest,1
unsheathes,1
unsnaps,1
unstoppable,1
unstuck,1
sisters,1
unthinkingly,1
untrustworthy,1
uplifting,1
sinks,1
single,1
singing,1
singer,1
sincere,1
upon,1
skates,1
skulking,1
vigilant,1
skyline,1
smashing,1
smart,1
unfazed,1
unfriendly,1
smaller,1
smacks,1
slurps,1
slow,1
uniforms,1
sloths,1
slogan,1
slippery,1
slinks,1
slink,1
sliding,1
united,1
sleep,1
slashes,1
slamming,1
slacks,1
skytrams,1
simulator,1
simulating,1
ups,1
simply,1
short,1
varietal,1
shocked,1
shines,1
shh,1
various,1
vegetable,1
sharp,1
vehicles,1
share,1
velvety,1
shame,1
shadows,1
shades,1
victim,1
sewer,1
several,1
settles,1
video,1
view,1
sets,1
shot,1
valedictorian,1
shots,1
sidewalk,1
simplest,1
upset,1
silver,1
silence,1
signals,1
urge,1
sighting,1
sight,1
sigh,1
sick,1
shoulder,1
siblings,1
useless,1
shrews,1
shoving,1
shoved,1
shouts,1
utter,1
utterly,1
shouting,1
sped,1
aaaaaaaaaaaagh,1
pillar,1
cupping,1
deranged,1
derails,1
depressing,1
denies,1
delusions,1
delivery,1
deliver,1
delicious,1
definitely,1
deerbrooke,1
deeeeeeeeeeeee,1
decides,1
decades,1
dear,1
dealing,1
deadbolts,1
de,1
daylight,1
database,1
darting,1
darned,1
darlin,1
dare,1
dangling,1
danger,1
cylinder,1
cuz,1
cuter,1
customers,1
deserve,1
desolate,1
desperately,1
diorama,1
disgusting,1
discuss,1
discovers,1
discover,1
discordant,1
discomfort,1
disbelieving,1
disbelief,1
disappointed,1
disappearing,1
disappeared,1
disagree,1
dirty,1
dinner,1
destroy,1
dings,1
dilated,1
digs,1
dig,1
difficult,1
different,1
differences,1
dibs,1
diaper,1
dials,1
deterrents,1
detectives,1
destroyed,1
customer,1
cup,1
complete,1
cuffed,1
cottontail,1
cornered,1
corduroy,1
copsy,1
coppah,1
convoy,1
controversy,1
control,1
continue,1
contest,1
containing,1
contain,1
contact,1
considerably,1
consider,1
consent,1
connection,1
connected,1
congratulations,1
confident,1
confidence,1
conference,1
cone,1
condition,1
concern,1
comprised,1
compound,1
complimentary,1
complicated,1
count,1
counting,1
county,1
creeps,1
crushes,1
crushed,1
crush,1
crumples,1
cruising,1
crouch,1
crops,1
crocus,1
critical,1
cringes,1
cribbage,1
crescendos,1
creepy,1
creeping,1
courtyard,1
credit,1
creating,1
create,1
crashing,1
crams,1
cramped,1
cracking,1
crackers,1
crack,1
cowlick,1
cowers,1
cower,1
covering,1
dislodging,1
disney,1
distraction,1
distress,1
explode,1
explanation,1
explain,1
expired,1
expensive,1
expectant,1
expect,1
exit,1
exhaustion,1
exemptions,1
excuses,1
exciting,1
excited,1
exchange,1
exceptional,1
examining,1
evocative,1
eventually,1
evening,1
evasion,1
etched,1
establishment,1
establishing,1
especially,1
escape,1
erase,1
environment,1
enterprise,1
enlisted,1
explodes,1
explosion,1
exponentially,1
feared,1
fighting,1
fight,1
fifteen,1
field,1
ficus,1
felony,1
fella,1
feline,1
feewings,1
feeling,1
federal,1
featuring,1
fears,1
favorite,1
expression,1
fat,1
fastest,1
fancy,1
false,1
falling,1
fades,1
facts,1
facility,1
faces,1
faced,1
extraordinary,1
extra,1
extends,1
enlarge,1
engine,1
engaging,1
dons,1
droopy,1
droop,1
driving,1
dressing,1
dressed,1
dress,1
dramatic,1
drainage,1
drags,1
