Word,oxford_level,oxford_version,lexile_grade,lexile_category,awsl,toefl,tsl,bsl,ngsl_freq,ngsl_sp_freq,naver_priority,lemmetized,proper_noun
unpaved,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False,False
unpeeled,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unperceived,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unperturbed,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False
unpick,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False
unpin,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
unplanned,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
unplayable,NN,0.0,0.0,NN,N,Y,N,N,C4,NN,0,False,False
unpleasant,B1,3000.0,0.0,NN,N,Y,Y,N,B1,B1,2,False,False
unpleasantly,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False
unpleasantness,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False
unpleased,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unpleasing,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unplug,NN,0.0,0.0,NN,N,N,Y,N,C1,C1,0,True,False
unpolarized,NN,0.0,9.0,science,N,N,N,N,NN,NN,0,False,False
unpolished,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unpolluted,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unpopular,NN,0.0,0.0,NN,N,N,N,Y,B2,B1,1,True,False
unpopularity,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False
unpractical,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False
unprecedented,C1,5000.0,0.0,NN,N,Y,N,Y,B1,B1,1,False,False
unpredictability,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False
unpredictable,NN,0.0,0.0,NN,N,Y,N,Y,B1,B2,0,True,False
unpredictably,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unpremeditated,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unprepared,NN,0.0,6.0,social_studies,N,N,N,N,C1,B3,1,False,False
unpretentious,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,False,False
unpriced,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unprincipled,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,False,False
unprintable,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False
unproblematic,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False
unprocessed,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False,False
unproductive,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
unprofessional,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,False,False
unprofitable,NN,0.0,0.0,NN,N,N,N,N,C1,C2,1,False,False
unpromising,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unprompted,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unpronounceable,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unpropitious,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False
unprotected,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,False,False
unproved,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False
unproven,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False,False
unprovided,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False
unprovoked,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,False,False
unpublished,NN,0.0,0.0,NN,N,N,N,N,B2,C1,0,False,False
unpunctual,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unpunctuality,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,
unpunished,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,False,False
unqualified,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
unquantifiable,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False
unquenchable,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unquestionable,NN,0.0,0.0,NN,N,N,N,N,C2,NN,1,False,False
unquestionably,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,False,False
unquestioned,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False,False
unquestioning,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unquestioningly,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unquiet,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unquote,NN,0.0,0.0,NN,N,N,N,N,C1,B1,0,True,False
unranked,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,False,False
unrated,NN,0.0,0.0,NN,N,N,N,N,C1,NN,0,False,False
unravel,NN,0.0,9.0,general,N,N,N,N,B2,B2,0,True,False
unreachable,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,False,False
unreacted,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unreactive,NN,0.0,9.0,science,N,N,N,N,NN,NN,0,False,False
unread,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,False,False
unreadable,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False
unreal,NN,0.0,0.0,NN,N,N,Y,N,B3,B3,1,True,False
unrealistic,NN,0.0,9.0,general,N,N,N,N,B2,B2,0,False,False
unrealistically,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unreality,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False
unrealized,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False,False
unreasonable,NN,0.0,0.0,NN,N,N,N,N,B1,B2,2,False,False
unreasonableness,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unreasonably,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
unreasoning,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unrecognizable,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False,False
unrecognized,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
unrecorded,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unrefined,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unreflecting,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False
unreformed,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unregenerate,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unregistered,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
unregulated,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,False,False
unrelated,NN,0.0,0.0,NN,N,Y,N,Y,B2,B2,0,False,False
unreleased,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,False,False
unrelenting,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
unreliability,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,True,False
unreliable,NN,0.0,9.0,general,N,Y,Y,N,B2,B3,1,True,False
unrelieved,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unremarkable,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,False,False
unremarked,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unremitting,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,False,False
unrepeatable,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False
unrepentant,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False,False
unrepentantly,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unreported,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,False,False
unrepresentative,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False
unrepresented,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,False,False
unrequited,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False,False
unreserved,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unreservedly,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unresisting,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unresolved,NN,0.0,9.0,general,N,N,N,N,B2,B3,0,False,False
unresponsive,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,False,False
unresponsiveness,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
unrest,NN,0.0,6.0,social_studies,N,N,N,N,B2,B1,1,True,False
unrestrained,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False,False
unrestricted,NN,0.0,9.0,social_studies,N,N,N,N,B3,B3,0,False,False
unrevealed,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False
unripe,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unrivaled,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False,False
unrivalled,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False
unroll,NN,0.0,0.0,NN,N,N,N,N,C2,C2,1,True,False
unromantic,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unruffled,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False
unruly,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False
unsaddle,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
unsafe,NN,0.0,0.0,NN,N,Y,N,N,B2,B2,1,False,False
unsafety,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,
unsaid,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unsaleable,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False
unsalted,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unsanitary,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False,False
unsatisfactory,NN,0.0,0.0,NN,N,Y,N,N,B2,C1,1,False,False
unsatisfied,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,False,False
unsaturated,NN,0.0,6.0,science,N,N,N,N,C2,C2,0,False,False
unsavory,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
unscathed,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
unscheduled,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,False,False
unscientific,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,False,False
unscramble,NN,0.0,9.0,general,N,N,N,N,C4,C3,0,True,False
unscrew,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True,False
unscrupulous,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,False,False
unseal,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True,False
unseasonable,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unseasonably,NN,0.0,0.0,NN,N,N,N,N,C3,C1,0,False,False
unseasoned,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unseat,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True,False
unsecured,NN,0.0,0.0,NN,N,N,N,Y,C1,C2,0,False,False
unseeded,NN,0.0,0.0,NN,N,N,N,N,C3,C1,0,False,False
unseeing,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unseemly,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,False,False
unseen,NN,0.0,0.0,NN,N,N,N,N,B2,C1,1,True,False
unselected,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unselfconscious,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unselfconsciously,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unselfish,NN,0.0,0.0,NN,N,N,N,N,C2,C2,1,False,False
unselfishness,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
unsentimental,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False,False
unsettle,NN,0.0,0.0,NN,N,N,N,N,B2,B2,0,True,False
unshaded,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unshakable,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,False,False
unshakeable,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unshaken,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unshaped,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False
unshaven,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False
unsheathe,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
unsightly,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,False,False
unsigned,NN,0.0,9.0,social_studies,N,N,N,N,C2,C3,0,False,False
unsinkable,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,False,False
unskilled,NN,0.0,9.0,social_studies,N,N,N,N,C1,C1,1,False,False
unsmiling,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unsmilingly,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unsociable,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unsocial,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unsold,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False
unsolicited,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
unsolvable,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False
unsolved,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,True,False
unsophisticated,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
unsound,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,False,False
unsparing,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unspeakable,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True,False
unspecified,NN,0.0,0.0,NN,N,N,Y,N,B3,C1,0,False,False
unspectacular,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unspoiled,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,False,False
unspoken,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
unstable,NN,0.0,6.0,science,N,Y,N,N,A4,A4,1,False,False
unstained,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unstated,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unsteadily,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unsteadiness,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
unsteady,NN,0.0,0.0,NN,N,N,N,N,C1,C2,2,False,False
unstick,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False
unstoppable,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
unstrap,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
unstressed,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,False,False
unstructured,NN,0.0,0.0,NN,N,Y,N,N,C1,C2,0,False,False
unstuck,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,False,False
unsubsidized,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0,False,False
unsubstantiated,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False,False
unsubtle,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unsuccess,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,
unsuccessful,NN,0.0,6.0,social_studies,N,Y,N,N,B2,B2,2,False,False
unsuccessfully,NN,0.0,9.0,social_studies,N,N,N,N,B3,C1,0,False,False
unsuitability,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False
unsuitable,NN,0.0,0.0,NN,N,Y,N,N,B2,C1,1,False,False
unsuitably,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unsullied,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unsung,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False,False
unsupervised,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False,False
unsupportable,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False
unsupported,NN,0.0,9.0,general,N,N,N,N,C2,C2,0,False,False
unsure,NN,0.0,0.0,NN,N,N,Y,N,B2,B3,0,False,False
unsurpassed,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False,False
unsurprised,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unsurprisingly,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,False,False
unsuspected,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False
unsuspecting,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
unsuspicious,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unsustainable,NN,0.0,9.0,science,N,N,N,N,C1,C1,0,False,False
unsweetened,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unswept,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False
unswerving,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,False,False
unsympathetic,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,False,False
unsympathetically,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unsystematic,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
untainted,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
untamed,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,False,False
untapped,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
untarnished,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
untaxed,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False
untenable,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
untested,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
untethered,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,False,False
unthink,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False
unthinkable,NN,0.0,0.0,NN,N,N,N,N,B3,B3,0,False,False
unthinkingly,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
untidiness,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False
untidy,NN,0.0,0.0,NN,N,N,N,N,B3,C2,2,True,False
untie,NN,0.0,0.0,NN,N,N,N,N,C1,C2,1,True,False
until,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True,False
untimed,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0,False,False
untimely,NN,0.0,0.0,NN,N,N,N,N,C1,C2,1,False,False
untitled,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unto,NN,0.0,0.0,NN,N,N,N,N,B3,B2,1,False,False
untold,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,False,False
untouchable,NN,0.0,9.0,social_studies,N,N,N,N,C2,C1,0,True,False
untouched,NN,0.0,0.0,NN,N,N,N,N,B2,C1,1,False,False
untoward,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
untraceable,NN,0.0,0.0,NN,N,N,N,N,C4,C3,0,False,False
untraditional,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,False,False
untrained,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
untrammeled,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,False,False
untransformed,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
untranslated,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
untreatable,NN,0.0,0.0,NN,N,N,N,N,C4,C3,0,False,False
untreated,NN,0.0,9.0,science,N,N,N,N,B3,C1,0,False,False
untried,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False
untrimmed,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False
untroubled,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False
untrue,NN,0.0,0.0,NN,N,N,N,N,B3,B3,1,False,False
untrustworthy,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False
untruth,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False
untruthful,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,False,False
untruthfully,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
untuck,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unturned,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False,False
untypical,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,False,False
ununderstandable,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False
unusable,NN,0.0,9.0,general,N,N,N,N,C2,C2,0,False,False
unused,NN,0.0,9.0,general,N,N,Y,N,B2,C1,0,False,False
unusual,A2,3000.0,0.0,NN,N,N,N,N,A2,A2,2,False,False
unusually,NN,0.0,0.0,NN,N,Y,Y,Y,B1,B2,2,False,False
unutterable,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unvaccinated,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unvarnished,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False,False
unvarying,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unveil,C1,5000.0,0.0,NN,N,N,N,Y,B1,B1,0,True,False
unvisited,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False
unwanted,NN,0.0,0.0,NN,N,Y,N,N,B2,B2,0,False,False
unwarranted,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
unwary,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False
unwashed,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,False,False
unwatch,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False
unwaveringly,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unwearied,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False
unwed,NN,0.0,0.0,NN,N,N,N,N,C3,C1,0,False,False
unweighted,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unwelcome,NN,0.0,0.0,NN,N,N,N,N,B3,C1,1,True,False
unwell,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,False,False
unwholesome,NN,0.0,0.0,NN,N,N,N,N,C3,NN,1,False,False
unwieldy,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
unwilling,NN,0.0,6.0,social_studies,N,N,N,Y,B1,B2,2,True,False
unwillingly,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False,False
unwillingness,NN,0.0,0.0,NN,N,N,N,N,B3,C1,0,True,False
unwind,NN,0.0,0.0,NN,N,N,N,N,B3,B3,0,True,False
unwise,NN,0.0,9.0,general,N,N,N,N,B3,B3,1,False,False
unwisely,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False
unwitting,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False,False
unwittingly,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
unwonted,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unwontedly,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,
unworkable,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,False,False
unworldly,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
unworthiness,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
unworthy,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,False,False
unwound,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unwrap,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True,False
unwrinkled,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
unwritten,NN,0.0,9.0,social_studies,N,N,N,N,C1,C1,0,False,False
unyielding,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False,False
unzip,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False
up,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True,False
upbeat,NN,0.0,0.0,NN,N,N,N,N,B3,B2,0,True,False
upbraid,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False
upbringing,NN,0.0,0.0,NN,N,N,N,N,B2,B2,0,True,False
upcoming,C1,5000.0,0.0,NN,N,N,Y,N,B1,B1,0,True,False
update,B1,3000.0,6.0,general,Y,N,N,N,A2,A2,0,True,False
updraft,NN,0.0,9.0,science,N,N,N,N,C4,NN,0,True,False
upend,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True,False
upfield,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False
upfront,NN,0.0,0.0,NN,N,N,N,N,C1,B2,0,False,False
upgrade,C1,5000.0,0.0,NN,N,N,Y,Y,B1,B1,0,True,False
upheaval,NN,0.0,9.0,social_studies,N,Y,N,N,B3,B3,0,True,False
upheld,NN,0.0,9.0,social_studies,N,N,N,N,NN,NN,1,False,False
uphill,NN,0.0,9.0,science,N,N,N,N,B2,B2,1,True,False
uphold,C1,5000.0,6.0,social_studies,N,Y,N,N,B1,B1,1,True,False
upholder,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
upholster,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False
upholsterer,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False
upholstery,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True,False
upkeep,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True,False
upland,NN,0.0,4.0,social_studies,N,N,N,N,B3,C2,1,True,False
uplift,NN,0.0,6.0,science,N,N,N,N,A4,A4,1,True,False
upload,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True,False
upmarket,NN,0.0,0.0,NN,N,N,N,N,C1,C3,0,False,False
upon,B1,3000.0,0.0,NN,Y,N,N,N,A1,A2,2,False,False
upper,B2,3000.0,0.0,NN,Y,N,N,N,A2,A3,2,True,False
uppercut,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
uppermost,NN,0.0,0.0,NN,N,N,N,N,C1,C2,1,False,False
upperpart,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,
uprate,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
upright,NN,0.0,0.0,NN,N,Y,N,N,B1,B2,1,True,False
uprightness,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
uprise,NN,0.0,0.0,NN,N,N,N,N,B2,B2,0,True,False
uprising,NN,0.0,6.0,social_studies,N,N,N,N,NN,NN,1,True,False
upriver,NN,0.0,9.0,social_studies,N,N,N,N,C2,C2,0,False,False
uproar,NN,0.0,0.0,NN,N,N,N,N,C1,B3,1,True,False
uproariously,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
uproot,NN,0.0,0.0,NN,N,N,N,N,C1,B3,1,True,False
upscale,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,False,False
upset,B1,3000.0,0.0,NN,N,N,N,N,A3,A2,2,True,False
upshot,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False
upside,NN,0.0,0.0,NN,N,Y,N,N,B1,B1,1,True,False
upstage,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False
upstairs,A1,3000.0,0.0,NN,N,N,Y,N,A4,A4,2,True,False
upstart,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False
upstate,NN,0.0,0.0,NN,N,N,N,N,C1,B2,0,False,False
upstream,NN,0.0,0.0,NN,N,N,N,N,B2,C1,1,False,False
upsurge,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False
upswing,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True,False
