Word,oxford_level,oxford_version,lexile_grade,lexile_category,awsl,toefl,tsl,bsl,ngsl_freq,ngsl_sp_freq,naver_priority,lemmetized,proper_noun,word_level
bassist,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False,5.0
bassoon,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False,6.0
bassoonist,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,True,False,6.0
bast,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
bastard,NN,0.0,0.0,NN,N,N,N,N,B1,NN,1,True,False,3.0
baste,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True,False,6.0
baster,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,True,False,6.0
bastion,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False,5.0
bat,B2,5000.0,0.0,NN,N,Y,N,N,A3,A3,2,True,False,2.0
bataan,NN,0.0,6.0,social_studies,N,N,N,N,NN,NN,0,True,,3.0
batch,NN,0.0,0.0,NN,N,N,N,Y,B1,B1,0,True,False,3.0
bate,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False,6.0
bath,A1,3000.0,0.0,NN,N,N,N,N,A3,A3,2,True,False,1.0
bathe,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True,False,4.0
bather,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True,False,6.0
bathhouse,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True,False,6.0
batholith,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
bathos,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
bathrobe,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False,6.0
bathroom,A1,3000.0,0.0,NN,N,Y,Y,N,A4,A4,2,True,False,1.0
bathtub,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,True,False,5.0
bathwater,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False,False,6.0
batik,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
batman,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False,6.0
baton,NN,0.0,0.0,NN,N,N,N,N,C1,B3,1,True,False,4.0
batsman,NN,0.0,0.0,NN,N,N,N,N,C1,C2,1,True,False,4.0
battalion,NN,0.0,0.0,NN,N,N,N,N,B2,B1,1,True,False,4.0
batten,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True,False,5.0
batter,NN,0.0,2.0,social_studies,N,N,N,N,B1,B1,0,True,False,3.0
battered,NN,0.0,0.0,NN,N,N,N,N,NN,NN,0,False,False,6.0
battery,B1,3000.0,3.0,science,N,Y,Y,Y,A4,A4,2,True,False,2.0
battle,B1,3000.0,2.0,social_studies,Y,N,N,N,A2,A2,2,True,False,2.0
battleax,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
battlefield,C1,5000.0,5.0,social_studies,N,Y,N,N,B2,B1,1,True,False,3.0
battlefront,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
battleground,NN,0.0,9.0,social_studies,N,N,N,N,B3,B1,0,True,False,5.0
battlement,NN,0.0,0.0,NN,N,N,N,N,C1,NN,1,True,False,4.0
battler,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
battleship,NN,0.0,9.0,social_studies,N,N,N,N,C1,C1,1,True,False,4.0
batty,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False,6.0
bauble,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,True,False,6.0
baud,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
baulk,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
bauxite,NN,0.0,9.0,science,N,N,N,N,C3,C3,0,True,False,6.0
bawdy,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True,False,6.0
bawl,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True,False,4.0
bay,C1,5000.0,0.0,NN,Y,Y,N,N,A4,B1,2,True,False,2.0
bayonet,NN,0.0,6.0,social_studies,N,N,N,N,C1,C1,1,True,False,3.0
bayou,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False,6.0
bazaar,NN,0.0,6.0,social_studies,N,N,N,N,C1,C1,1,True,False,3.0
bazooka,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True,False,6.0
bb,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0,True,,3.0
be,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True,False,1.0
beach,A1,3000.0,0.0,NN,N,N,N,N,A2,A2,2,True,False,1.0
beachcomber,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
beachfront,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True,False,6.0
beachhead,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
beachside,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False,6.0
beacon,NN,0.0,0.0,NN,N,N,N,N,C1,B3,1,True,False,4.0
bead,NN,0.0,0.0,NN,N,Y,N,N,B1,B2,1,True,False,3.0
beadle,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
beady,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
beagle,NN,0.0,0.0,NN,N,N,N,N,C3,C1,0,True,False,6.0
beak,NN,0.0,2.0,science,N,Y,N,N,B3,C1,2,True,False,2.0
beaker,NN,0.0,4.0,science,N,N,N,N,C1,C1,0,True,False,5.0
beam,C1,5000.0,3.0,science,Y,Y,N,Y,A3,A4,1,True,False,2.0
bean,A2,3000.0,0.0,NN,N,Y,Y,N,B1,A4,1,True,False,1.0
beanbag,NN,0.0,9.0,social_studies,N,N,N,N,C3,NN,0,True,False,5.0
beanie,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True,False,6.0
beanlike,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0,False,False,3.0
bear,A2,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True,False,1.0
bearable,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,False,False,4.0
beard,NN,0.0,0.0,NN,N,N,N,N,B1,B1,2,True,False,2.0
beardless,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
bearer,NN,0.0,0.0,NN,N,N,N,N,B3,B3,1,True,False,4.0
bearish,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False,False,6.0
bearskin,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
beast,C1,5000.0,0.0,NN,N,N,N,N,B1,B1,2,True,False,2.0
beastie,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,False,False,6.0
beastliness,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
beastly,NN,0.0,0.0,NN,N,N,N,N,C2,C3,1,False,False,4.0
beat,A2,3000.0,0.0,NN,Y,N,N,N,A2,A1,2,True,False,1.0
beater,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True,False,6.0
beatific,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False,6.0
beatification,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False,6.0
beatify,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False,6.0
beatitude,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
beatnik,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False,6.0
beau,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False,6.0
beauteous,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
beautician,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False,6.0
beautification,NN,0.0,0.0,NN,N,N,N,N,C4,C3,0,True,False,6.0
beautiful,A1,3000.0,0.0,NN,N,N,N,N,A1,A1,2,False,False,1.0
beautifully,NN,0.0,0.0,NN,N,Y,N,N,B1,B1,2,False,False,2.0
beautifulness,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False,6.0
beautify,NN,0.0,0.0,NN,N,N,N,N,C3,C3,1,True,False,4.0
beauty,B1,3000.0,0.0,NN,Y,N,N,N,A2,A3,2,True,False,2.0
beaver,NN,0.0,2.0,science,N,Y,N,N,C1,B3,1,True,False,3.0
bebop,NN,0.0,0.0,NN,N,Y,N,N,C3,C2,0,True,False,3.0
becalm,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
because,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True,False,1.0
beck,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True,False,5.0
beckon,NN,0.0,0.0,NN,N,N,N,N,B3,C1,1,True,False,4.0
become,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True,False,1.0
becomingly,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
bed,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True,False,1.0
bedbug,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
bedchamber,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
bedclothes,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
bedcover,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
bedeck,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
bedevil,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False,6.0
bedfellow,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True,False,6.0
bedlam,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False,6.0
bedouin,NN,0.0,6.0,social_studies,N,N,N,N,NN,NN,0,True,False,3.0
bedpan,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
bedpost,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
bedraggle,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True,False,6.0
bedridden,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False,False,6.0
bedrock,NN,0.0,3.0,science,N,Y,N,N,C1,B3,0,True,False,3.0
bedroll,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
bedroom,A1,3000.0,0.0,NN,N,N,N,N,A2,A2,2,True,False,1.0
bedside,NN,0.0,0.0,NN,N,N,N,N,B2,B3,1,True,False,4.0
bedsit,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False,6.0
bedspread,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True,False,6.0
bedspring,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True,False,6.0
bedstead,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True,False,6.0
bedtime,NN,0.0,0.0,NN,N,N,N,N,B3,B3,1,True,False,4.0
bee,B1,3000.0,0.0,NN,N,Y,N,N,B1,B1,2,True,False,2.0
beech,NN,0.0,9.0,science,N,N,N,N,C1,C1,1,True,False,4.0
beef,A2,3000.0,0.0,NN,N,Y,N,Y,B1,A4,2,True,False,1.0
beefburger,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False,6.0
beefy,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False,6.0
beehive,NN,0.0,0.0,NN,N,N,N,N,C2,C1,1,True,False,4.0
beekeeper,NN,0.0,0.0,NN,N,N,N,N,C3,C1,0,True,False,6.0
beekeeping,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,True,False,6.0
beeline,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False,6.0
beep,NN,0.0,0.0,NN,N,N,N,N,B3,B1,0,True,False,5.0
beeper,NN,0.0,0.0,NN,N,N,N,N,C3,C1,0,True,False,6.0
beer,A1,3000.0,0.0,NN,N,N,N,N,A3,A2,2,True,False,1.0
beery,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
beeswax,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,True,False,6.0
beet,NN,0.0,9.0,science,N,N,N,N,B3,B3,1,True,False,4.0
beethoven,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,1,True,True,3.0
beetle,NN,0.0,1.0,science,N,Y,N,N,B2,B1,1,True,False,2.0
beetroot,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False,6.0
befall,NN,0.0,0.0,NN,N,N,N,N,C1,C2,1,True,False,4.0
befit,NN,0.0,0.0,NN,N,N,N,N,C1,C2,1,True,False,4.0
before,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,False,False,1.0
beforehand,NN,0.0,9.0,general,N,Y,Y,N,B2,B1,1,False,False,3.0
befriend,NN,0.0,6.0,social_studies,N,N,N,N,C1,C1,0,True,False,3.0
befuddle,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False,6.0
beg,B2,3000.0,0.0,NN,N,N,N,N,A4,B1,2,True,False,2.0
beget,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True,False,4.0
begetter,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True,False,6.0
beggar,NN,0.0,6.0,social_studies,N,N,N,N,B3,B3,1,True,False,3.0
beggarly,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False,6.0
begin,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True,False,1.0
beginner,NN,0.0,0.0,NN,N,N,Y,N,B2,B3,1,True,False,3.0
beginning,A1,3000.0,0.0,NN,N,Y,N,N,NN,NN,2,True,False,1.0
begonia,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False,6.0
begrudge,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True,False,6.0
beguile,NN,0.0,0.0,NN,N,N,N,N,C3,NN,1,True,False,4.0
behalf,C1,5000.0,0.0,NN,N,N,Y,Y,A4,A4,1,True,False,3.0
behave,A2,3000.0,5.0,general,Y,N,N,N,A3,A3,2,True,False,1.0
behavior,A2,3000.0,3.0,general,N,N,N,N,A1,A2,1,True,False,1.0
behavioral,C1,5000.0,5.0,science,N,Y,N,Y,A4,A4,0,True,False,3.0
behaviorally,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
behaviorism,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False,6.0
behaviorist,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
behaviorists,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0,False,False,3.0
behaviors,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,1,False,False,3.0
behaviour,NN,0.0,0.0,NN,Y,N,N,N,NN,NN,2,True,False,2.0
behead,NN,0.0,9.0,social_studies,N,N,N,N,C1,B3,0,True,False,5.0
behemoth,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False,6.0
behest,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False,5.0
behind,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True,False,1.0
behindhand,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False,6.0
behold,NN,0.0,0.0,NN,N,N,N,N,B2,B2,2,True,False,2.0
beholden,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,False,False,6.0
beholder,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True,False,6.0
behoove,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,False,False,6.0
beige,NN,0.0,0.0,NN,N,Y,N,N,C1,B3,0,True,False,3.0
being,B2,3000.0,0.0,NN,N,Y,N,N,NN,NN,2,True,False,2.0
bejewel,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
belabor,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False,False,6.0
belate,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False,5.0
belatedly,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,False,False,5.0
belay,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
belch,NN,0.0,0.0,NN,N,N,N,N,C1,B3,1,True,False,4.0
beleaguer,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,True,False,6.0
beleaguered,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False,5.0
belemnite,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
belfry,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True,False,6.0
belgian,NN,0.0,9.0,social_studies,N,N,N,N,NN,NN,1,True,False,4.0
belie,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False,5.0
belief,B1,3000.0,0.0,NN,Y,N,N,N,A2,A2,2,True,False,2.0
believable,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,False,False,4.0
believe,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True,False,1.0
believer,NN,0.0,0.0,NN,N,N,N,N,B1,B1,1,True,False,3.0
belittle,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False,5.0
bell,B1,3000.0,0.0,NN,N,N,N,N,A3,A3,2,True,False,2.0
belladonna,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
bellbird,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
bellboy,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
belle,NN,0.0,0.0,NN,N,N,N,N,C2,C2,1,True,False,4.0
bellhop,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True,False,6.0
bellicose,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False,False,6.0
belligerence,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True,False,6.0
belligerent,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True,False,4.0
belligerently,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
bellow,NN,0.0,0.0,NN,N,N,N,N,B3,C1,1,True,False,4.0
bellwether,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True,False,6.0
belly,NN,0.0,0.0,NN,N,N,N,N,B1,B1,1,True,False,3.0
bellyache,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
belong,A2,3000.0,0.0,NN,Y,N,N,N,A2,A2,2,True,False,1.0
beloved,C1,5000.0,0.0,NN,N,N,N,N,B1,B1,1,True,False,3.0
below,A1,3000.0,1.0,general,Y,N,N,N,A1,A2,2,True,False,1.0
belt,A2,3000.0,0.0,NN,N,N,N,N,A3,A3,2,True,False,1.0
beluga,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
belvedere,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True,False,6.0
bemoan,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False,5.0
bemuse,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True,False,5.0
bemusedly,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
bemusement,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
ben,NN,0.0,0.0,NN,N,Y,N,N,B3,B2,0,True,False,3.0
bench,C1,5000.0,0.0,NN,N,Y,Y,N,B1,B1,2,True,False,2.0
bencher,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,,6.0
benchmark,C1,5000.0,5.0,math,N,N,N,Y,B1,B1,0,True,False,3.0
bend,B1,3000.0,0.0,NN,Y,N,N,N,A3,A3,2,True,False,2.0
bender,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False,6.0
beneath,C1,5000.0,0.0,NN,N,N,N,N,A3,A3,2,False,False,2.0
benediction,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False,6.0
benefaction,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
benefactor,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True,False,4.0
benefactress,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
benefic,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
benefice,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True,False,6.0
beneficence,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
beneficent,NN,0.0,0.0,NN,N,N,N,N,C3,NN,1,False,False,4.0
beneficial,B2,5000.0,9.0,general,N,Y,Y,Y,B1,B1,1,True,False,3.0
beneficially,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False,6.0
beneficiary,C1,5000.0,0.0,NN,N,N,N,Y,B1,B2,0,True,False,3.0
beneficiate,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,,6.0
benefit,A2,3000.0,4.0,general,Y,N,N,N,A1,A1,2,True,False,1.0
benet,NN,0.0,6.0,social_studies,N,N,N,N,NN,NN,0,True,False,3.0
benevolence,NN,0.0,0.0,NN,N,N,N,N,C1,C3,1,True,False,4.0
benevolent,NN,0.0,9.0,social_studies,N,N,N,N,C1,C1,1,False,False,4.0
benevolently,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
benight,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,False,False,6.0
benign,NN,0.0,0.0,NN,N,N,N,N,B2,B2,0,False,False,4.0
benignant,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
benignity,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
benignly,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
benison,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True,False,6.0
benjamin,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0,True,False,3.0
bent,B2,3000.0,0.0,NN,N,N,N,N,NN,NN,2,True,False,2.0
benthic,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False,6.0
bentwood,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
benzene,NN,0.0,9.0,science,N,Y,N,N,C2,C1,0,True,False,3.0
benzoate,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
benzodiazepine,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
bequeath,NN,0.0,0.0,NN,N,N,N,N,C1,C2,1,True,False,4.0
bequest,NN,0.0,0.0,NN,N,N,N,N,C1,C3,0,True,False,5.0
berate,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False,5.0
berber,NN,0.0,6.0,social_studies,N,N,N,N,NN,NN,0,True,False,3.0
bereave,NN,0.0,0.0,NN,N,N,N,N,B3,C1,0,True,False,5.0
bereavement,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False,5.0
beret,NN,0.0,3.0,social_studies,N,N,N,N,C1,C1,0,True,False,3.0
bergamot,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
bering,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0,True,,3.0
berk,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True,False,6.0
berlin,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,True,6.0
berry,NN,0.0,0.0,NN,N,N,N,N,B2,B2,1,True,False,4.0
berserk,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True,False,6.0
berth,NN,0.0,0.0,NN,N,N,N,N,B3,B3,1,True,False,4.0
beryl,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True,False,6.0
beryllium,NN,0.0,9.0,science,N,N,N,N,C4,NN,0,True,False,6.0
beseech,NN,0.0,0.0,NN,N,N,N,N,C2,NN,1,True,False,4.0
beseechingly,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
beset,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True,False,4.0
beside,B2,5000.0,0.0,NN,N,N,N,N,A3,A3,2,False,False,2.0
besides,B2,5000.0,0.0,NN,N,N,N,N,A2,A3,2,False,False,2.0
besiege,NN,0.0,9.0,social_studies,N,N,N,N,C1,C1,1,True,False,4.0
besieger,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True,False,6.0
besom,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True,False,6.0
besot,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True,False,6.0
bespeak,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False,6.0
bespectacled,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False,False,6.0
bessemer,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0,True,,3.0
best,A1,3000.0,0.0,NN,Y,N,N,N,C1,C1,2,True,False,1.0
bestial,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False,6.0
bestiality,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
bestir,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
bestow,NN,0.0,9.0,social_studies,N,N,N,N,B2,C1,1,True,False,4.0
bestride,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
bestseller,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,True,False,5.0
bet,B2,3000.0,0.0,NN,N,N,N,N,A2,A2,2,True,False,2.0
beta,NN,0.0,6.0,science,Y,N,N,Y,B2,B2,0,True,False,2.0
betel,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
beth,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False,6.0
bethink,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
betide,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
betimes,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
betray,C1,5000.0,0.0,NN,N,N,N,N,B1,B1,1,True,False,3.0
betrayal,NN,0.0,0.0,NN,N,N,N,N,B2,B2,1,True,False,4.0
betrayer,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
betroth,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
betrothal,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
betrothed,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True,False,6.0
better,A1,3000.0,0.0,NN,Y,N,N,N,B3,B2,2,True,False,1.0
betterment,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True,False,6.0
betty,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0,False,False,3.0
between,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True,False,1.0
betwixt,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
bevel,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,True,False,6.0
beverage,C1,5000.0,6.0,science,N,Y,Y,Y,B2,B2,1,True,False,3.0
bevy,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False,6.0
beware,NN,0.0,0.0,NN,N,N,N,N,B2,B3,1,True,False,4.0
bewilder,NN,0.0,0.0,NN,N,N,N,N,B2,B3,1,True,False,4.0
bewilderedly,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,,6.0
bewilderment,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True,False,5.0
bewitch,NN,0.0,0.0,NN,N,N,N,N,C1,NN,1,True,False,4.0
bewitchment,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
bey,NN,0.0,0.0,NN,N,Y,N,N,C4,NN,0,True,False,3.0
beyond,B2,3000.0,4.0,general,Y,N,N,N,A1,A1,2,False,False,1.0
