num,start,end,script
349,00:17:42.583,00:17:45.583,"[""Can't"", 'you', 'see', ""I'm"", 'busy', 'trying', 'to', 'figure', 'out', 'how', 'to', 'get...']"
350,00:17:46.750,00:17:47.916,"['Well,', ""here's"", 'a', 'thought.']"
351,00:17:48.000,00:17:49.291,"[""I'm"", 'a', 'postman,', 'see?']"
352,00:17:49.375,00:17:53.458,"['So', 'I', ""can't"", 'give', 'it', 'to', 'you,', 'but', 'I', 'could', 'mail', 'it', 'to', 'you.']"
354,00:17:55.291,00:17:58.833,"['I', 'just', 'fold', 'your', 'pretty', 'drawing,', 'very', 'beautiful', 'by', 'the', 'way,']"
355,00:17:58.916,00:18:00.583,"['put', 'it', 'in', 'an', 'envelope', 'like', 'this']"
356,00:18:00.666,00:18:04.458,"['and', 'then', 'all', ""that's"", 'left', 'is', 'postage', 'so', 'I', 'can', 'put', 'it', 'in', 'the', 'mailbox', 'for', 'you.']"
357,00:18:05.000,00:18:06.333,"['-Postage?', '-Yep.']"
358,00:18:06.416,00:18:09.416,"['You', 'just', 'toss', 'a', 'penny', 'over', 'to', 'me', 'so', 'I', 'can', 'stamp', 'it,']"
359,00:18:09.500,00:18:10.875,"['and', ""we're"", 'all', 'ready', 'to', 'go.']"
