Word,Domain,Level
bacteriophage,science,9
centrifugal,science,9
cephalopod,science,9
chlorofluorocarbon,science,9
coronal,science,9
corrode,science,9
deuterium,science,9
encode,science,9
forceps,science,9
gradualism,science,9
habilis,science,9
heterotrophic,science,9
illuminance,science,9
incoherent,science,9
interparticle,science,9
lepton,science,9
locomotion,science,9
mutualistic,science,9
nonspecific,science,9
overlying,science,9
overproduction,science,9
parsec,science,9
phosphoric,science,9
pinpoint,science,9
pressurize,science,9
pulsar,science,9
quaternary,science,9
recombination,science,9
rhinoceros,science,9
scarp,science,9
shingle,science,9
sunlit,science,9
superscript,science,9
survivorship,science,9
taxonomy,science,9
trimester,science,9
tubules,science,9
unreactive,science,9
actinide,science,9
adverse,science,9
anhydrous,science,9
anole,science,9
apogee,science,9
arthritis,science,9
autosomal,science,9
biogeochemical,science,9
botanist,science,9
carboniferous,science,9
carnivorous,science,9
celt,science,9
chemosynthesis,science,9
chlorate,science,9
chromatic,science,9
cyclical,science,9
dung,science,9
dynamics,science,9
extracellular,science,9
fissionable,science,9
foliage,science,9
gastropod,science,9
geneticist,science,9
geosphere,science,9
glaciation,science,9
halides,science,9
hypochlorite,science,9
implementation,science,9
infest,science,9
infiltration,science,9
jurassic,science,9
keton,science,9
kilocalorie,science,9
lemur,science,9
luminol,science,9
macrophages,science,9
multimeter,science,9
nonvolatile,science,9
oceanography,science,9
oleic,science,9
operant,science,9
paramecia,science,9
perigee,science,9
phenotypic,science,9
poultry,science,9
predatory,science,9
redshift,science,9
scalpel,science,9
seamount,science,9
selenium,science,9
sill,science,9
snout,science,9
speedometer,science,9
spontaneity,science,9
subsidence,science,9
taxa,science,9
thrush,science,9
undersea,science,9
unpaired,science,9
vanadium,science,9
volcanism,science,9
wavelike,science,9
yolk,science,9
accretion,science,9
acetylene,science,9
antimony,science,9
auditory,science,9
bioluminescence,science,9
biomedical,science,9
biota,science,9
carpel,science,9
catabolism,science,9
catapult,science,9
cephalothorax,science,9
ciliate,science,9
coloration,science,9
constrict,science,9
cytokinin,science,9
deterioration,science,9
disinfectant,science,9
emulsion,science,9
encase,science,9
freckle,science,9
gastrula,science,9
glucagon,science,9
habituation,science,9
heritable,science,9
ignition,science,9
intestinal,science,9
isotonic,science,9
karst,science,9
ketone,science,9
linearly,science,9
nondisjunction,science,9
nonnative,science,9
pelvic,science,9
physiological,science,9
pith,science,9
resonator,science,9
rubidium,science,9
rupture,science,9
stabilization,science,9
supercluster,science,9
thyroxine,science,9
triad,science,9
turbidity,science,9
unavailable,science,9
unsustainable,science,9
windward,science,9
ailment,science,9
antinode,science,9
apoptosis,science,9
archaeopteryx,science,9
autosomes,science,9
basaltic,science,9
bismuth,science,9
blastocyst,science,9
caecilian,science,9
cancerous,science,9
contractile,science,9
corrosive,science,9
cycad,science,9
deletion,science,9
demographer,science,9
deoxyribose,science,9
diarrhea,science,9
dilution,science,9
ejection,science,9
elongation,science,9
enamel,science,9
exoplanet,science,9
expend,science,9
ganglia,science,9
gastric,science,9
gypsum,science,9
histamine,science,9
homeobox,science,9
homeotic,science,9
hominoid,science,9
hornwort,science,9
hydrilla,science,9
hydropower,science,9
hygiene,science,9
indivisible,science,9
inertial,science,9
inhibition,science,9
interlock,science,9
linnaean,science,9
magnetite,science,9
metamorphose,science,9
nasal,science,9
nematode,science,9
nonpoint,science,9
nucleolus,science,9
phagocytosis,science,9
porosity,science,9
preexist,science,9
relativistic,science,9
sanitary,science,9
seasonally,science,9
setae,science,9
smokestack,science,9
spleen,science,9
splice,science,9
sporangium,science,9
synthase,science,9
testosterone,science,9
tetrahedral,science,9
thermodynamic,science,9
toxicity,science,9
translational,science,9
transuranium,science,9
triphosphate,science,9
uracil,science,9
vaccinate,science,9
wafer,science,9
wobble,science,9
zooplankton,science,9
advent,science,9
appendicular,science,9
australopithecine,science,9
barbell,science,9
basal,science,9
beet,science,9
binaries,science,9
bluish,science,9
brownian,science,9
carapace,science,9
catalyze,science,9
centromere,science,9
cholerae,science,9
collagen,science,9
constructively,science,9
coverslip,science,9
crevasse,science,9
dihydrogen,science,9
disulfide,science,9
diversification,science,9
dolly,science,9
ecologically,science,9
eudicot,science,9
fissure,science,9
fluorescence,science,9
forelimb,science,9
galilean,science,9
gasohol,science,9
glycol,science,9
gosling,science,9
gravitropism,science,9
gumdrop,science,9
hemophilia,science,9
hepatitis,science,9
histone,science,9
humpback,science,9
hydration,science,9
hypha,science,9
interferometry,science,9
interferon,science,9
irregularly,science,9
lode,science,9
lubricate,science,9
mafic,science,9
megaspore,science,9
meltwater,science,9
metabolize,science,9
micrometer,science,9
microsphere,science,9
mitotic,science,9
mucous,science,9
mutagen,science,9
naphthalene,science,9
nuclide,science,9
pentane,science,9
phosphor,science,9
probeware,science,9
radula,science,9
randomness,science,9
recombine,science,9
sarcomere,science,9
septum,science,9
songbird,science,9
spatula,science,9
spew,science,9
stimulant,science,9
stratospheric,science,9
superconduct,science,9
taxon,science,9
thermonuclear,science,9
thorium,science,9
triton,science,9
unpolarized,science,9
uphill,science,9
wavelet,science,9
abnormally,science,9
airflow,science,9
antiseptic,science,9
archaebacteria,science,9
bacillus,science,9
bioremediation,science,9
borax,science,9
convective,science,9
crustal,science,9
detectable,science,9
engulf,science,9
eucalyptus,science,9
exhalation,science,9
eyespot,science,9
farsightedness,science,9
flagellate,science,9
formic,science,9
gallbladder,science,9
hematite,science,9
hexane,science,9
hookworm,science,9
hydroelectricity,science,9
inactivity,science,9
inbreed,science,9
incisor,science,9
lubricant,science,9
lymphocytes,science,9
meltdown,science,9
mesh,science,9
millipede,science,9
muskrat,science,9
mutant,science,9
nitrite,science,9
olfactory,science,9
parathyroid,science,9
pelvis,science,9
pepsin,science,9
permanganate,science,9
photoperiodism,science,9
phototropism,science,9
polystyrene,science,9
prong,science,9
radiative,science,9
reabsorb,science,9
rearrangement,science,9
recyclable,science,9
regeneration,science,9
resin,science,9
riverbed,science,9
roentgen,science,9
saline,science,9
semipermeable,science,9
simultaneous,science,9
stalactite,science,9
stoma,science,9
supercool,science,9
supersonic,science,9
tellurium,science,9
tuatara,science,9
tubular,science,9
ultrasonic,science,9
undigested,science,9
uniformitarianism,science,9
visibility,science,9
yellowish,science,9
abrasive,science,9
aftershock,science,9
anemia,science,9
aneroid,science,9
anteater,science,9
bask,science,9
biogeography,science,9
epidermal,science,9
farsighted,science,9
feathery,science,9
francium,science,9
gibbous,science,9
greenish,science,9
horsepower,science,9
hydrostatic,science,9
insertion,science,9
latex,science,9
lynx,science,9
magnetosphere,science,9
meniscus,science,9
microprocessor,science,9
milankovitch,science,9
mnemonic,science,9
mollusk,science,9
occluded,science,9
odorless,science,9
ornamental,science,9
overpopulation,science,9
physiology,science,9
preservative,science,9
radiocarbon,science,9
rechargeable,science,9
refrigeration,science,9
saclike,science,9
scaly,science,9
seam,science,9
semicircular,science,9
streetlight,science,9
stromatolite,science,9
tweezer,science,9
varnish,science,9
alchemist,science,9
amethyst,science,9
aorta,science,9
aphid,science,9
arn,science,9
autotrophic,science,9
biennial,science,9
biodiesel,science,9
bullfrog,science,9
certification,science,9
colorblind,science,9
compaction,science,9
cytochrome,science,9
disinfect,science,9
dryness,science,9
ductility,science,9
emphysema,science,9
entomologist,science,9
explosively,science,9
icecap,science,9
iridium,science,9
knead,science,9
leathery,science,9
nozzle,science,9
oersted,science,9
opossum,science,9
orangutan,science,9
paleontology,science,9
reclamation,science,9
reusable,science,9
ribonucleic,science,9
stiffness,science,9
tetra,science,9
thigmotropism,science,9
airtight,science,9
beech,science,9
chisel,science,9
chrysalis,science,9
cottonwood,science,9
dowel,science,9
downwind,science,9
egret,science,9
fiberglass,science,9
fixture,science,9
fizz,science,9
fluorite,science,9
forestland,science,9
handheld,science,9
herbaceous,science,9
hornblende,science,9
icicle,science,9
kilowatt,science,9
kudzu,science,9
liquid's,science,9
mudslide,science,9
nicotine,science,9
penis,science,9
perihelion,science,9
pinhole,science,9
pushpin,science,9
putty,science,9
seabird,science,9
spiracles,science,9
stalagmite,science,9
testis,science,9
unequally,science,9
venomous,science,9
watertight,science,9
yucca,science,9
blackbird,science,9
cementation,science,9
cervix,science,9
chemosynthetic,science,9
euglena,science,9
flightless,science,9
gazelle,science,9
hygrometer,science,9
kiwi,science,9
mackerel,science,9
menstruation,science,9
mildew,science,9
payload,science,9
seashore,science,9
silkworm,science,9
silky,science,9
suction,science,9
updraft,science,9
earlobe,science,9
gneiss,science,9
groin,science,9
handlebar,science,9
hippopotamus,science,9
leaflike,science,9
millibar,science,9
multistep,science,9
talc,science,9
terrarium,science,9
tubelike,science,9
cattail,science,9
toucan,science,9
topaz,science,9
ursa,science,9
woodchuck,science,9
proctor,social_studies,9
danforth,social_studies,9
conservative,social_studies,9
hath,social_studies,9
economist,social_studies,9
subregion,social_studies,9
liberal,social_studies,9
industrialization,social_studies,9
oceania,social_studies,9
satire,social_studies,9
recession,social_studies,9
regime,social_studies,9
archetypal,social_studies,9
monetary,social_studies,9
fiscal,social_studies,9
merge,social_studies,9
successor,social_studies,9
heroism,social_studies,9
parody,social_studies,9
allegory,social_studies,9
corporate,social_studies,9
counsel,social_studies,9
turmoil,social_studies,9
politically,social_studies,9
faction,social_studies,9
germanic,social_studies,9
defendant,social_studies,9
psyche,social_studies,9
territorial,social_studies,9
colonialism,social_studies,9
totalitarian,social_studies,9
modernist,social_studies,9
juvenile,social_studies,9
suppress,social_studies,9
demographic,social_studies,9
divorce,social_studies,9
authoritarian,social_studies,9
discontent,social_studies,9
disobedience,social_studies,9
preside,social_studies,9
commodity,social_studies,9
slaughter,social_studies,9
tenant,social_studies,9
upheld,social_studies,9
witchcraft,social_studies,9
sovereign,social_studies,9
multinational,social_studies,9
parliamentary,social_studies,9
capitalist,social_studies,9
guild,social_studies,9
recount,social_studies,9
fascist,social_studies,9
reelection,social_studies,9
slav,social_studies,9
bolshevik,social_studies,9
domination,social_studies,9
hinder,social_studies,9
modernize,social_studies,9
persecute,social_studies,9
testify,social_studies,9
thine,social_studies,9
centralize,social_studies,9
privately,social_studies,9
secession,social_studies,9
denounce,social_studies,9
rhetoric,social_studies,9
militant,social_studies,9
modernization,social_studies,9
naturalism,social_studies,9
bankruptcy,social_studies,9
constituent,social_studies,9
deputy,social_studies,9
militarism,social_studies,9
shalt,social_studies,9
upheaval,social_studies,9
bosom,social_studies,9
detente,social_studies,9
duchess,social_studies,9
emergence,social_studies,9
equity,social_studies,9
psalm,social_studies,9
purge,social_studies,9
realist,social_studies,9
slavic,social_studies,9
catholicism,social_studies,9
caucus,social_studies,9
decisive,social_studies,9
extremist,social_studies,9
ideology,social_studies,9
liquor,social_studies,9
proprietorship,social_studies,9
affirm,social_studies,9
deity,social_studies,9
nominee,social_studies,9
southward,social_studies,9
submission,social_studies,9
aboriginal,social_studies,9
annexation,social_studies,9
individualism,social_studies,9
superiority,social_studies,9
covenant,social_studies,9
franchise,social_studies,9
gamble,social_studies,9
ghetto,social_studies,9
lawsuit,social_studies,9
adoption,social_studies,9
aristocracy,social_studies,9
healthcare,social_studies,9
plunder,social_studies,9
anglican,social_studies,9
sikh,social_studies,9
anarchy,social_studies,9
indulgence,social_studies,9
lynch,social_studies,9
witty,social_studies,9
worldly,social_studies,9
censor,social_studies,9
centrally,social_studies,9
insure,social_studies,9
metaphysical,social_studies,9
squire,social_studies,9
strife,social_studies,9
virtuous,social_studies,9
ambush,social_studies,9
bestow,social_studies,9
conspiracy,social_studies,9
enlightened,social_studies,9
imperialist,social_studies,9
redress,social_studies,9
unskilled,social_studies,9
protectorate,social_studies,9
taxpayer,social_studies,9
vernacular,social_studies,9
activism,social_studies,9
adversary,social_studies,9
confrontation,social_studies,9
counterculture,social_studies,9
demonstrator,social_studies,9
edict,social_studies,9
epitaph,social_studies,9
grotesque,social_studies,9
tavern,social_studies,9
commune,social_studies,9
endorse,social_studies,9
feud,social_studies,9
fortify,social_studies,9
glasnost,social_studies,9
nubian,social_studies,9
offset,social_studies,9
partisan,social_studies,9
redeem,social_studies,9
repression,social_studies,9
translator,social_studies,9
appropriation,social_studies,9
forbade,social_studies,9
grandeur,social_studies,9
monstrous,social_studies,9
optimism,social_studies,9
satirical,social_studies,9
servitude,social_studies,9
stockholder,social_studies,9
cede,social_studies,9
devout,social_studies,9
entreat,social_studies,9
expire,social_studies,9
hapsburg,social_studies,9
opium,social_studies,9
perestroika,social_studies,9
privatization,social_studies,9
safeguard,social_studies,9
absolutism,social_studies,9
aide,social_studies,9
aristocratic,social_studies,9
assent,social_studies,9
brutality,social_studies,9
compulsory,social_studies,9
conservatism,social_studies,9
facto,social_studies,9
forgiveness,social_studies,9
illiterate,social_studies,9
prosecute,social_studies,9
afghan,social_studies,9
apostle,social_studies,9
belgian,social_studies,9
bicameral,social_studies,9
cultivation,social_studies,9
default,social_studies,9
lobbyist,social_studies,9
mobilization,social_studies,9
omen,social_studies,9
scripture,social_studies,9
takeover,social_studies,9
theology,social_studies,9
airlift,social_studies,9
autonomy,social_studies,9
bloc,social_studies,9
commend,social_studies,9
convent,social_studies,9
escarpment,social_studies,9
lawful,social_studies,9
sparsely,social_studies,9
theocracy,social_studies,9
treeless,social_studies,9
abridge,social_studies,9
banishment,social_studies,9
barbarian,social_studies,9
bloodshed,social_studies,9
disapproval,social_studies,9
downturn,social_studies,9
environmentalist,social_studies,9
fundamentalist,social_studies,9
liberalism,social_studies,9
morally,social_studies,9
peacetime,social_studies,9
prestige,social_studies,9
reconciliation,social_studies,9
reestablish,social_studies,9
tamil,social_studies,9
televise,social_studies,9
archaic,social_studies,9
assimilation,social_studies,9
baptist,social_studies,9
breach,social_studies,9
consolidate,social_studies,9
emigrant,social_studies,9
endow,social_studies,9
harass,social_studies,9
huguenot,social_studies,9
indifference,social_studies,9
merciful,social_studies,9
ordain,social_studies,9
prosecution,social_studies,9
prosecutor,social_studies,9
sabbath,social_studies,9
sarcasm,social_studies,9
adjourn,social_studies,9
amnesty,social_studies,9
anarchist,social_studies,9
bailiff,social_studies,9
bankrupt,social_studies,9
bondage,social_studies,9
conformity,social_studies,9
creditor,social_studies,9
excise,social_studies,9
mutiny,social_studies,9
nationalize,social_studies,9
peacekeeping,social_studies,9
provisional,social_studies,9
sectional,social_studies,9
sepoy,social_studies,9
treatise,social_studies,9
trinity,social_studies,9
unalienable,social_studies,9
abdicate,social_studies,9
affirmation,social_studies,9
allocate,social_studies,9
archbishop,social_studies,9
elective,social_studies,9
embankment,social_studies,9
empower,social_studies,9
espionage,social_studies,9
exempt,social_studies,9
feminist,social_studies,9
industrialist,social_studies,9
insurrection,social_studies,9
naught,social_studies,9
nordic,social_studies,9
nullify,social_studies,9
restructure,social_studies,9
righteousness,social_studies,9
substantive,social_studies,9
tenure,social_studies,9
unitary,social_studies,9
vibrant,social_studies,9
warlike,social_studies,9
withhold,social_studies,9
apparition,social_studies,9
blitzkrieg,social_studies,9
bourgeoisie,social_studies,9
charitable,social_studies,9
desegregation,social_studies,9
didst,social_studies,9
foothold,social_studies,9
heretic,social_studies,9
labour,social_studies,9
oust,social_studies,9
patronize,social_studies,9
precinct,social_studies,9
relocation,social_studies,9
retaliation,social_studies,9
sacrament,social_studies,9
solace,social_studies,9
treachery,social_studies,9
unleash,social_studies,9
verdict,social_studies,9
avarice,social_studies,9
baroque,social_studies,9
bombardment,social_studies,9
bounty,social_studies,9
conscription,social_studies,9
denial,social_studies,9
deregulation,social_studies,9
filibuster,social_studies,9
freeman,social_studies,9
grassroots,social_studies,9
isolationist,social_studies,9
joust,social_studies,9
martyr,social_studies,9
narrowly,social_studies,9
neoclassical,social_studies,9
repressive,social_studies,9
solidarity,social_studies,9
suffragist,social_studies,9
totalitarianism,social_studies,9
absurdity,social_studies,9
battleship,social_studies,9
chaldean,social_studies,9
combatant,social_studies,9
commentator,social_studies,9
courtly,social_studies,9
dramatist,social_studies,9
felony,social_studies,9
financially,social_studies,9
firearm,social_studies,9
gladiator,social_studies,9
kinsman,social_studies,9
legalize,social_studies,9
nativism,social_studies,9
ornate,social_studies,9
parson,social_studies,9
picket,social_studies,9
provincial,social_studies,9
responsive,social_studies,9
shipyard,social_studies,9
statesman,social_studies,9
tutsi,social_studies,9
utopia,social_studies,9
zulu,social_studies,9
advisory,social_studies,9
arbitration,social_studies,9
armband,social_studies,9
behead,social_studies,9
candide,social_studies,9
cartel,social_studies,9
cartographer,social_studies,9
corse,social_studies,9
dharma,social_studies,9
disarmament,social_studies,9
dismantle,social_studies,9
entitlement,social_studies,9
ethnically,social_studies,9
geographically,social_studies,9
injunction,social_studies,9
jobless,social_studies,9
obstruct,social_studies,9
openness,social_studies,9
papal,social_studies,9
patriarch,social_studies,9
reinforcement,social_studies,9
satirize,social_studies,9
serfdom,social_studies,9
skyrocket,social_studies,9
slander,social_studies,9
stronghold,social_studies,9
subcommittee,social_studies,9
taxable,social_studies,9
affiliation,social_studies,9
apothecary,social_studies,9
assassin,social_studies,9
autocracy,social_studies,9
ayatollah,social_studies,9
beanbag,social_studies,9
constitutionality,social_studies,9
counterattack,social_studies,9
delegation,social_studies,9
depositor,social_studies,9
duel,social_studies,9
forcibly,social_studies,9
heartland,social_studies,9
hijack,social_studies,9
hun,social_studies,9
influx,social_studies,9
landholder,social_studies,9
libel,social_studies,9
mechanize,social_studies,9
misdemeanor,social_studies,9
mundane,social_studies,9
outspoken,social_studies,9
poignant,social_studies,9
predecessor,social_studies,9
priestess,social_studies,9
profess,social_studies,9
secrecy,social_studies,9
soothsayer,social_studies,9
stockpile,social_studies,9
summons,social_studies,9
theses,social_studies,9
unrestricted,social_studies,9
unsuccessfully,social_studies,9
watchman,social_studies,9
wield,social_studies,9
abolitionism,social_studies,9
analyst,social_studies,9
atrocity,social_studies,9
blitz,social_studies,9
brethren,social_studies,9
brutally,social_studies,9
candid,social_studies,9
collectivization,social_studies,9
damnation,social_studies,9
diocletian,social_studies,9
disloyalty,social_studies,9
entangle,social_studies,9
exemption,social_studies,9
falsely,social_studies,9
idealistic,social_studies,9
importation,social_studies,9
incorporation,social_studies,9
insurgent,social_studies,9
livy,social_studies,9
maxim,social_studies,9
navigable,social_studies,9
neoclassicism,social_studies,9
northernmost,social_studies,9
oppressor,social_studies,9
plaintiff,social_studies,9
popularly,social_studies,9
predominantly,social_studies,9
progressivism,social_studies,9
quorum,social_studies,9
racist,social_studies,9
reaffirm,social_studies,9
shantytown,social_studies,9
shareholder,social_studies,9
shopkeeper,social_studies,9
toltec,social_studies,9
unanimously,social_studies,9
assail,social_studies,9
benevolent,social_studies,9
breech,social_studies,9
concur,social_studies,9
countee,social_studies,9
courtroom,social_studies,9
daoist,social_studies,9
defoe,social_studies,9
dictatorial,social_studies,9
disclosure,social_studies,9
expressly,social_studies,9
fief,social_studies,9
franciscan,social_studies,9
gerrymander,social_studies,9
goodwill,social_studies,9
guru,social_studies,9
idol,social_studies,9
immunities,social_studies,9
impressionist,social_studies,9
inferno,social_studies,9
literate,social_studies,9
millet,social_studies,9
modesty,social_studies,9
oratory,social_studies,9
overstatement,social_studies,9
patronage,social_studies,9
proletariat,social_studies,9
redistribution,social_studies,9
satirist,social_studies,9
sensational,social_studies,9
steamship,social_studies,9
stoicism,social_studies,9
terrorize,social_studies,9
unconditional,social_studies,9
unevenly,social_studies,9
virginian,social_studies,9
accountable,social_studies,9
alienate,social_studies,9
anabaptist,social_studies,9
attainder,social_studies,9
brazen,social_studies,9
cowardice,social_studies,9
depose,social_studies,9
diligence,social_studies,9
dole,social_studies,9
effigy,social_studies,9
hotly,social_studies,9
idyll,social_studies,9
intifada,social_studies,9
intoxicate,social_studies,9
mesoamerican,social_studies,9
monopolistic,social_studies,9
officeholder,social_studies,9
overwhelmingly,social_studies,9
perjury,social_studies,9
predestination,social_studies,9
reprieve,social_studies,9
sandinista,social_studies,9
seafaring,social_studies,9
sensibility,social_studies,9
shogunate,social_studies,9
visa,social_studies,9
accursed,social_studies,9
aforesaid,social_studies,9
akkadian,social_studies,9
ascertain,social_studies,9
aught,social_studies,9
cleric,social_studies,9
custody,social_studies,9
deportation,social_studies,9
disembark,social_studies,9
disillusionment,social_studies,9
essayist,social_studies,9
extermination,social_studies,9
garner,social_studies,9
glorify,social_studies,9
helot,social_studies,9
impudence,social_studies,9
indictment,social_studies,9
institutional,social_studies,9
intern,social_studies,9
kinship,social_studies,9
legitimacy,social_studies,9
linguistic,social_studies,9
longtime,social_studies,9
macroeconomic,social_studies,9
manly,social_studies,9
nationally,social_studies,9
nominal,social_studies,9
proslavery,social_studies,9
pulpit,social_studies,9
quipu,social_studies,9
regressive,social_studies,9
relinquish,social_studies,9
sizable,social_studies,9
squadron,social_studies,9
stoic,social_studies,9
stubbornly,social_studies,9
torpedo,social_studies,9
transgress,social_studies,9
turnout,social_studies,9
unmarried,social_studies,9
wadi,social_studies,9
zeal,social_studies,9
acquiesce,social_studies,9
aggressor,social_studies,9
annul,social_studies,9
autonomous,social_studies,9
baptize,social_studies,9
brahmin,social_studies,9
chairperson,social_studies,9
consort,social_studies,9
constituency,social_studies,9
copious,social_studies,9
covert,social_studies,9
deceit,social_studies,9
desegregate,social_studies,9
disarm,social_studies,9
divisive,social_studies,9
electorate,social_studies,9
emancipate,social_studies,9
entrust,social_studies,9
enumeration,social_studies,9
fortitude,social_studies,9
fulfillment,social_studies,9
greenback,social_studies,9
henceforth,social_studies,9
hereby,social_studies,9
impersonal,social_studies,9
incumbent,social_studies,9
industrialism,social_studies,9
justly,social_studies,9
kabuki,social_studies,9
kurdish,social_studies,9
landless,social_studies,9
lawlessness,social_studies,9
millionaire,social_studies,9
multiparty,social_studies,9
mythic,social_studies,9
napalm,social_studies,9
offence,social_studies,9
parochial,social_studies,9
passionately,social_studies,9
penal,social_studies,9
perchance,social_studies,9
polder,social_studies,9
propriety,social_studies,9
rapture,social_studies,9
rebuttal,social_studies,9
richly,social_studies,9
sabotage,social_studies,9
seward,social_studies,9
sexton,social_studies,9
spokesperson,social_studies,9
stagflation,social_studies,9
stockbroker,social_studies,9
sultanate,social_studies,9
uneducated,social_studies,9
unsigned,social_studies,9
unwritten,social_studies,9
wasteland,social_studies,9
allegorical,social_studies,9
allocation,social_studies,9
antithesis,social_studies,9
appointee,social_studies,9
apportionment,social_studies,9
attire,social_studies,9
bribery,social_studies,9
cloture,social_studies,9
colloquial,social_studies,9
consolidation,social_studies,9
delian,social_studies,9
demeanor,social_studies,9
despot,social_studies,9
disloyal,social_studies,9
dissident,social_studies,9
enslavement,social_studies,9
entrepreneurship,social_studies,9
feign,social_studies,9
friedan,social_studies,9
insistence,social_studies,9
intermediary,social_studies,9
ironwork,social_studies,9
kristallnacht,social_studies,9
lncan,social_studies,9
mannerism,social_studies,9
mirth,social_studies,9
normalcy,social_studies,9
piracy,social_studies,9
rationalism,social_studies,9
reapportionment,social_studies,9
saloon,social_studies,9
scalawag,social_studies,9
seminary,social_studies,9
seniority,social_studies,9
sinhalese,social_studies,9
slowdown,social_studies,9
southernmost,social_studies,9
spam,social_studies,9
thoughtless,social_studies,9
trustee,social_studies,9
tyrannical,social_studies,9
unfriendly,social_studies,9
unicameral,social_studies,9
unnerve,social_studies,9
unpaid,social_studies,9
varna,social_studies,9
vizier,social_studies,9
westernization,social_studies,9
absentee,social_studies,9
acquit,social_studies,9
anticommunist,social_studies,9
apportion,social_studies,9
armament,social_studies,9
asylum,social_studies,9
authorization,social_studies,9
autocratic,social_studies,9
bandit,social_studies,9
borough,social_studies,9
bracero,social_studies,9
brasilia,social_studies,9
bureaucrat,social_studies,9
clerical,social_studies,9
coldly,social_studies,9
collateral,social_studies,9
comedian,social_studies,9
contemplation,social_studies,9
crucify,social_studies,9
cruelly,social_studies,9
deadlock,social_studies,9
envoy,social_studies,9
fateful,social_studies,9
foreclosure,social_studies,9
horrific,social_studies,9
housework,social_studies,9
hysterical,social_studies,9
impatience,social_studies,9
impressionism,social_studies,9
indignant,social_studies,9
inmate,social_studies,9
intergovernmental,social_studies,9
kennan,social_studies,9
kingship,social_studies,9
legislate,social_studies,9
marshy,social_studies,9
masai,social_studies,9
masculine,social_studies,9
materialism,social_studies,9
matrilineal,social_studies,9
merciless,social_studies,9
nationalistic,social_studies,9
oligopoly,social_studies,9
pacify,social_studies,9
peaceably,social_studies,9
pidgin,social_studies,9
piteous,social_studies,9
populism,social_studies,9
prewar,social_studies,9
publicize,social_studies,9
racially,social_studies,9
remittance,social_studies,9
requisite,social_studies,9
revoke,social_studies,9
sinful,social_studies,9
spouse,social_studies,9
symbolist,social_studies,9
thatch,social_studies,9
triumvirate,social_studies,9
whither,social_studies,9
workweek,social_studies,9
abbot,social_studies,9
animosity,social_studies,9
carthaginian,social_studies,9
catacomb,social_studies,9
ceasefire,social_studies,9
chernozem,social_studies,9
confiscate,social_studies,9
constitutionally,social_studies,9
consumerism,social_studies,9
cult,social_studies,9
decentralize,social_studies,9
delinquency,social_studies,9
discriminatory,social_studies,9
dulles,social_studies,9
evangelical,social_studies,9
evict,social_studies,9
feminism,social_studies,9
fiat,social_studies,9
forefather,social_studies,9
fortification,social_studies,9
hieroglyphic,social_studies,9
implicitly,social_studies,9
inalienable,social_studies,9
inscrutable,social_studies,9
lawless,social_studies,9
lighthearted,social_studies,9
loophole,social_studies,9
makeshift,social_studies,9
meddle,social_studies,9
mediation,social_studies,9
mercantilist,social_studies,9
midterm,social_studies,9
minstrel,social_studies,9
misconduct,social_studies,9
moroccan,social_studies,9
nonpartisan,social_studies,9
nonreligious,social_studies,9
nonwhite,social_studies,9
overlord,social_studies,9
peacekeeper,social_studies,9
plagiarize,social_studies,9
polynesian,social_studies,9
ransack,social_studies,9
redemption,social_studies,9
resentful,social_studies,9
resettle,social_studies,9
sadat,social_studies,9
satrap,social_studies,9
savior,social_studies,9
scholastic,social_studies,9
spearhead,social_studies,9
statewide,social_studies,9
strategist,social_studies,9
superintendent,social_studies,9
technologically,social_studies,9
temperament,social_studies,9
turnpike,social_studies,9
tutu,social_studies,9
unconquerable,social_studies,9
untouchable,social_studies,9
ardent,social_studies,9
barbarous,social_studies,9
barricade,social_studies,9
battleground,social_studies,9
besiege,social_studies,9
candidacy,social_studies,9
chivalrous,social_studies,9
citadel,social_studies,9
crossbow,social_studies,9
cuisine,social_studies,9
disorderly,social_studies,9
dreamy,social_studies,9
dutiful,social_studies,9
eligibility,social_studies,9
emolument,social_studies,9
enactment,social_studies,9
enthusiastically,social_studies,9
entrench,social_studies,9
fastidious,social_studies,9
goodly,social_studies,9
gunfire,social_studies,9
hairstyle,social_studies,9
hobo,social_studies,9
illiteracy,social_studies,9
infernal,social_studies,9
kami,social_studies,9
magnanimity,social_studies,9
mistreatment,social_studies,9
mummification,social_studies,9
negotiator,social_studies,9
publicity,social_studies,9
readership,social_studies,9
rectitude,social_studies,9
reprisal,social_studies,9
sepulcher,social_studies,9
shameful,social_studies,9
spellbound,social_studies,9
steamy,social_studies,9
steelworker,social_studies,9
tirelessly,social_studies,9
upriver,social_studies,9
vigil,social_studies,9
wholesale,social_studies,9
adjournment,social_studies,9
appalling,social_studies,9
automaker,social_studies,9
cartography,social_studies,9
condemnation,social_studies,9
coronation,social_studies,9
decency,social_studies,9
endorsement,social_studies,9
finery,social_studies,9
gaius,social_studies,9
grimly,social_studies,9
overrule,social_studies,9
peacemaker,social_studies,9
pogrom,social_studies,9
seacoast,social_studies,9
seamstress,social_studies,9
secondly,social_studies,9
shaky,social_studies,9
skirmish,social_studies,9
songwriter,social_studies,9
westmoreland,social_studies,9
apathy,social_studies,9
boastful,social_studies,9
breadbasket,social_studies,9
columnist,social_studies,9
figurehead,social_studies,9
flurry,social_studies,9
gunboat,social_studies,9
headdress,social_studies,9
monopolize,social_studies,9
orphanage,social_studies,9
pleasantly,social_studies,9
souk,social_studies,9
